ID_Estudiante,Facultad,Carrera,Edad,Genero,Ciclo_Actual,Promedio_Ponderado,Creditos_Aprobados,Cursos_Desaprobados,Asistencia_Porcentaje,Ranking_Facultad,Modalidad_Ingreso,Ingreso_Familiar_Mensual,Distrito_Residencia,Tiempo_Transporte_Minutos,Tiene_Internet,Tiene_Computadora,Trabaja,Vive_Con_Padres,Nivel_Estres,Satisfaccion_Carrera,Participacion_Actividades,Horas_Estudio_Diarias,Uso_Biblioteca,Uso_Tutorias,Actividades_Extracurriculares,Probabilidad_Desercion
UNI001764,FIEECS,Ingeniería Económica,17,M,1,13.93,78,1,81.86,25,IEN,4759.02,Breña,91.0,1,1,0,0,5,1,4,4.8,1,1,2,0.4
UNI001765,FIIS,Ingeniería Industrial,16,M,7,13.91,168,1,66.95,22,IEN,2094.27,La Victoria,99.0,1,1,1,1,3,2,5,4.1,1,1,2,0.4
UNI001766,FIIS,Ingeniería Industrial,29,M,3,14.86,41,0,87.88,31,Ordinario,4654.23,Cercado de Lima,61.0,1,1,1,1,2,5,4,5.3,1,0,1,0.1
UNI001767,FIIS,Ingeniería de Sistemas,22,M,7,9.52,214,3,89.33,34,Ordinario,3341.44,Cercado de Lima,83.0,1,1,0,1,3,4,0,2.1,0,0,0,0.25
UNI001768,FIEE,Ingeniería Electrónica,28,F,4,11.91,179,2,71.34,87,Ordinario,2398.42,Cercado de Lima,15.0,0,1,1,1,4,4,0,4.2,1,0,1,0.2
UNI001769,FIEE,Ingeniería Electrónica,17,M,9,14.38,115,1,90.57,16,Ordinario,3554.86,San Miguel,91.0,1,1,1,1,3,5,3,4.3,0,0,0,0.3
UNI001770,FIP,Ingeniería de Petróleo,28,M,5,14.55,3,3,78.35,70,Ordinario,3785.92,Callao,45.0,1,1,0,1,1,3,1,4.3,1,0,1,0.0
UNI001771,FIP,Ingeniería Petroquímica,29,F,3,15.46,3,1,77.44,59,Ordinario,4718.2,Independencia,55.0,0,1,1,1,3,1,5,2.4,0,0,1,0.2
UNI001772,FC,Química,29,F,8,12.71,4,1,75.25,15,Ordinario,1684.36,Independencia,69.0,1,1,1,1,3,1,3,3.0,1,0,2,0.2
UNI001773,FIQT,Ingeniería Química,17,M,6,12.39,40,2,91.62,82,Ordinario,2860.0,San Miguel,57.0,1,1,0,1,4,1,4,3.8,0,0,1,0.2
UNI001774,FIC,Ingeniería Civil,28,M,2,9.38,107,6,68.26,13,Ordinario,4377.21,Breña,64.0,1,1,0,1,5,1,3,5.1,0,0,2,0.6
UNI001775,FIC,Ingeniería Civil,26,M,3,14.63,86,1,69.11,24,Ordinario,3746.55,San Miguel,92.0,1,1,1,1,3,3,3,5.9,1,0,1,0.3
UNI001776,FIEECS,Estadística,20,F,8,11.58,103,2,79.08,13,Dos Primeros,3486.02,Independencia,52.0,1,1,0,1,4,5,5,3.3,1,0,3,0.0
UNI001777,FIIS,Ingeniería de Sistemas,29,F,10,12.57,116,4,79.42,65,Dos Primeros,4478.49,Breña,38.0,1,1,1,0,1,5,0,2.7,0,0,2,0.35
UNI001778,FIQT,Ingeniería Textil,20,M,7,12.43,100,3,91.27,36,Ordinario,2820.06,Independencia,96.0,1,1,0,0,3,4,0,4.8,1,0,3,0.2
UNI001779,FAU,Urbanismo,22,M,10,7.71,188,3,84.09,49,Ordinario,930.0,San Martín de Porres,71.0,1,0,0,0,3,5,5,6.6,1,0,1,0.35
UNI001780,FIEE,Ingeniería Eléctrica,16,M,6,10.88,74,0,84.11,82,Ordinario,2633.49,Rímac,98.0,1,1,0,1,1,1,1,5.1,1,1,1,0.3
UNI001781,FIAU,Ingeniería de Recursos Naturales,23,F,1,13.41,182,3,68.8,48,Ordinario,5011.76,Santa Anita,77.0,0,1,0,1,2,3,2,3.3,1,0,3,0.1
UNI001782,FIM,Ingeniería Mecatrónica,18,M,9,12.4,74,0,82.7,97,Ordinario,3298.48,Independencia,34.0,0,1,0,0,5,2,2,6.9,0,1,0,0.5
UNI001783,FC,Matemática,19,M,3,13.42,12,1,60.92,43,Ordinario,2157.57,San Miguel,73.0,1,1,1,1,1,2,5,4.7,1,0,0,0.4
UNI001784,FIIS,Ingeniería Industrial,24,F,5,14.07,141,2,87.37,6,Ordinario,4334.13,Rímac,40.0,0,0,0,1,1,1,5,3.2,1,0,0,0.2
UNI001785,FIIS,Ingeniería de Sistemas,19,M,7,10.85,187,3,91.77,81,Ordinario,3844.86,San Miguel,60.0,1,1,0,1,1,4,3,5.9,1,0,1,0.1
UNI001786,FIIS,Ingeniería Industrial,25,M,7,11.47,199,3,77.2,68,Dos Primeros,3147.01,Rímac,58.0,1,1,0,1,2,2,1,3.1,1,0,0,0.2
UNI001787,FIEE,Ingeniería Electrónica,27,M,3,12.22,24,1,88.75,14,Ordinario,3585.13,Cercado de Lima,28.0,1,1,0,1,1,1,1,3.4,1,0,0,0.2
UNI001788,FIEE,Ingeniería Eléctrica,20,M,4,14.05,209,2,80.61,30,Ordinario,1982.75,Los Olivos,44.0,1,1,1,0,2,3,4,4.7,0,0,1,0.2
UNI001789,FIM,Ingeniería Mecatrónica,22,M,10,12.03,114,6,97.32,84,Ordinario,2637.9,Rímac,104.0,1,1,1,0,5,2,0,4.0,1,0,1,0.75
UNI001790,FAU,Artes,19,M,7,8.94,171,0,87.28,8,Ordinario,2935.07,San Juan de Lurigancho,65.0,1,1,0,1,2,1,5,4.0,1,0,0,0.35
UNI001791,FIQT,Ingeniería Química,29,M,8,12.1,81,1,74.61,54,Dos Primeros,4099.17,Ate,56.0,1,1,0,1,5,2,5,4.0,0,0,0,0.3
UNI001792,FIIS,Ingeniería Industrial,16,F,2,13.97,9,0,96.71,66,Ordinario,2451.25,San Juan de Lurigancho,96.0,1,1,0,0,5,3,5,5.1,1,0,3,0.3
UNI001793,FIC,Ingeniería Civil,24,M,9,15.21,198,5,93.27,4,Ordinario,2974.25,Cercado de Lima,52.0,1,0,0,1,5,5,5,1.7,0,1,1,0.35
UNI001794,FIP,Ingeniería Petroquímica,19,M,7,13.06,49,2,80.88,74,Ordinario,4440.99,La Victoria,58.0,1,1,1,1,4,5,4,4.3,0,0,1,0.1
UNI001795,FIC,Ingeniería Civil,24,M,8,9.53,171,2,89.96,84,Ordinario,5524.33,La Victoria,80.0,1,1,0,1,5,3,2,3.7,0,0,3,0.35
UNI001796,FIEECS,Estadística,21,F,6,11.69,141,1,89.8,60,Ordinario,2129.36,San Juan de Lurigancho,52.0,1,1,0,1,2,3,1,3.2,0,1,2,0.0
UNI001797,FIC,Ingeniería Civil,16,F,6,13.45,14,0,80.74,53,Ordinario,3139.96,La Victoria,45.0,1,1,0,1,4,5,2,3.2,1,0,2,0.0
UNI001798,FIEECS,Ingeniería Económica,27,M,9,14.23,15,3,85.66,99,Dos Primeros,1492.05,Rímac,15.0,0,1,1,1,1,3,0,1.4,1,1,1,0.4
UNI001799,FIAU,Ingeniería de Recursos Naturales,18,M,4,13.51,1,3,87.45,74,Ordinario,2985.5,San Juan de Lurigancho,41.0,1,1,1,1,1,3,0,3.2,0,0,1,0.1
UNI001800,FIP,Ingeniería de Petróleo,26,M,5,12.0,157,2,78.24,92,Ordinario,2709.9,San Miguel,41.0,1,1,1,1,3,3,5,5.3,1,0,0,0.3
UNI001801,FIC,Ingeniería Civil,17,M,9,14.22,29,2,98.47,15,Ordinario,4251.03,Cercado de Lima,63.0,1,1,1,1,5,5,0,4.8,0,0,2,0.2
UNI001802,FIAU,Ingeniería de Recursos Naturales,24,M,1,11.22,81,4,65.23,100,Dos Primeros,1827.09,Jesús María,48.0,1,1,1,1,3,5,2,3.8,1,0,0,0.55
UNI001803,FC,Química,27,F,4,12.87,30,2,91.77,1,IEN,1690.02,La Victoria,103.0,1,1,1,1,5,2,1,2.6,0,0,2,0.4
UNI001804,FIQT,Ingeniería Química,16,F,7,14.0,76,2,72.82,22,Dos Primeros,4520.93,San Miguel,39.0,1,1,1,1,5,5,4,4.8,1,0,3,0.2
UNI001805,FIAU,Ingeniería Ambiental,28,M,9,13.65,147,2,82.56,91,Dos Primeros,2366.87,Santa Anita,88.0,1,1,1,1,2,2,1,5.3,0,0,0,0.4
UNI001806,FIQT,Ingeniería Textil,29,F,10,13.7,176,1,69.02,93,Traslado Externo,3197.43,Callao,64.0,1,1,0,1,2,5,1,5.0,1,0,3,0.2
UNI001807,FIC,Ingeniería Civil,24,F,6,13.65,113,0,71.81,15,Ordinario,3295.04,Callao,76.0,1,1,0,1,1,4,3,3.0,1,0,3,0.0
UNI001808,FAU,Arquitectura,24,M,8,10.4,34,1,84.13,74,Dos Primeros,2212.68,Cercado de Lima,75.0,1,1,0,1,4,2,1,3.1,1,1,2,0.25
UNI001809,FIAU,Ingeniería Ambiental,23,M,9,12.54,22,3,85.73,84,Traslado Externo,2213.75,Cercado de Lima,16.0,1,1,0,1,1,3,4,5.7,0,0,1,0.1
UNI001810,FIP,Ingeniería de Petróleo,23,F,10,10.68,105,3,95.6,22,Ordinario,4126.91,Independencia,60.0,1,1,1,1,5,4,3,2.8,1,1,1,0.2
UNI001811,FIC,Ingeniería Civil,26,M,4,11.92,96,4,81.01,50,Ordinario,3677.07,San Juan de Lurigancho,55.0,1,1,1,1,4,5,1,4.5,1,0,3,0.25
UNI001812,FIIS,Ingeniería Industrial,29,F,1,10.16,114,3,91.16,48,Dos Primeros,2984.31,Callao,37.0,1,1,0,0,3,5,3,2.2,1,0,1,0.25
UNI001813,FIEE,Ingeniería Eléctrica,27,F,8,13.19,99,1,84.9,73,IEN,2863.21,Cercado de Lima,69.0,1,1,0,1,5,4,1,3.7,1,0,0,0.2
UNI001814,FIAU,Ingeniería Ambiental,16,M,2,8.57,188,2,90.78,51,Dos Primeros,3316.61,San Martín de Porres,94.0,1,1,1,1,2,1,0,4.6,0,1,2,0.45
UNI001815,FIP,Ingeniería Petroquímica,26,F,1,13.73,211,3,74.08,96,Dos Primeros,3382.2,Rímac,15.0,1,1,0,1,1,3,0,4.0,1,1,0,0.2
UNI001816,FC,Física,23,F,7,12.53,54,1,85.89,17,IEN,4261.15,Callao,49.0,1,0,0,1,1,2,1,4.5,0,0,1,0.1
UNI001817,FIIS,Ingeniería de Sistemas,25,M,10,16.3,194,0,88.73,83,Ordinario,2979.14,Los Olivos,35.0,1,1,1,0,3,4,3,2.8,1,0,3,0.3
UNI001818,FC,Física,29,M,9,12.09,7,3,80.03,91,Ordinario,3442.98,Santa Anita,61.0,0,1,0,1,1,2,4,3.2,1,0,2,0.2
UNI001819,FIC,Ingeniería Civil,18,M,9,12.09,167,1,88.81,51,Ordinario,3718.18,Cercado de Lima,53.0,1,1,0,1,1,5,0,4.5,1,0,3,0.0
UNI001820,FIEE,Ingeniería de Telecomunicaciones,26,M,3,13.87,58,1,89.76,37,Ordinario,3735.78,Callao,48.0,1,1,0,1,4,1,3,4.7,1,0,2,0.1
UNI001821,FIAU,Ingeniería Ambiental,22,M,6,12.21,127,1,79.82,98,Ordinario,4449.72,Los Olivos,74.0,1,1,0,1,5,1,4,4.2,1,1,0,0.4
UNI001822,FIAU,Ingeniería de Recursos Naturales,26,M,7,13.05,31,0,92.75,49,Ordinario,2987.41,Ate,93.0,1,1,0,1,4,2,3,4.9,1,0,1,0.2
UNI001823,FAU,Artes,16,M,10,14.49,92,1,61.97,59,Ordinario,2434.13,Independencia,113.0,1,1,0,1,4,5,1,2.3,1,1,0,0.3
UNI001824,FAU,Urbanismo,16,M,9,11.96,6,2,65.85,10,IEN,2642.04,San Martín de Porres,45.0,1,1,0,1,1,1,0,3.5,0,0,3,0.2
UNI001825,FIC,Ingeniería Civil,25,F,2,14.89,1,4,74.66,30,Ordinario,3640.83,La Victoria,24.0,1,1,0,1,5,3,0,5.8,1,1,0,0.35
UNI001826,FIC,Ingeniería Civil,28,F,8,9.14,84,1,87.81,85,Dos Primeros,2891.9,Ate,71.0,1,1,1,1,1,5,0,5.3,0,0,1,0.35
UNI001827,FIEE,Ingeniería de Telecomunicaciones,20,F,7,15.71,133,2,77.45,21,IEN,5286.8,Rímac,92.0,1,1,0,1,1,4,1,4.6,0,0,1,0.1
UNI001828,FAU,Artes,20,M,4,8.92,219,2,71.62,34,Ordinario,3012.59,San Martín de Porres,76.0,1,1,0,0,4,4,4,3.8,1,0,0,0.35
UNI001829,FIP,Ingeniería de Petróleo,23,F,2,15.2,105,0,84.11,73,Ordinario,2045.05,Breña,92.0,1,0,0,1,2,4,4,5.0,1,0,2,0.1
UNI001830,FIP,Ingeniería Petroquímica,22,F,8,8.77,35,1,86.0,98,Dos Primeros,3322.7,Santa Anita,55.0,1,1,0,0,2,3,5,4.4,1,0,1,0.35
UNI001831,FIEE,Ingeniería Electrónica,23,M,5,16.46,159,0,78.63,50,Dos Primeros,4538.81,Los Olivos,48.0,1,1,0,0,4,5,5,2.5,1,1,1,0.1
UNI001832,FIP,Ingeniería Petroquímica,21,M,6,12.82,44,3,73.16,76,Ordinario,2184.24,Independencia,62.0,1,0,0,1,4,2,0,5.0,1,1,1,0.1
UNI001833,FIEECS,Estadística,21,M,7,10.61,41,5,85.07,47,Ordinario,2155.38,Jesús María,53.0,1,1,1,1,1,2,5,3.1,0,0,1,0.35
UNI001834,FIQT,Ingeniería Química,17,F,10,16.23,52,3,92.95,85,Ordinario,2813.18,Breña,73.0,1,1,1,0,5,5,4,4.8,0,0,2,0.4
UNI001835,FIEE,Ingeniería Electrónica,21,M,1,10.32,109,0,72.86,84,Ordinario,2354.09,Cercado de Lima,79.0,1,1,0,1,1,3,5,2.4,1,1,2,0.25
UNI001836,FIEE,Ingeniería de Telecomunicaciones,20,M,8,12.05,8,0,100.0,6,Ordinario,1649.78,Santa Anita,81.0,0,1,0,1,1,5,5,5.6,1,0,3,0.0
UNI001837,FIM,Ingeniería Mecánica,28,M,4,17.71,202,1,79.33,50,Ordinario,1459.18,Ate,70.0,1,1,0,1,3,2,0,3.7,1,1,3,0.2
UNI001838,FIIS,Ingeniería de Sistemas,18,M,9,13.29,86,1,78.63,100,Ordinario,3232.43,San Juan de Lurigancho,65.0,1,1,0,1,1,5,4,2.9,0,0,3,0.1
UNI001839,FIIS,Ingeniería Industrial,21,M,1,8.45,113,1,86.34,63,IEN,3715.04,Santa Anita,76.0,1,1,1,1,5,4,0,3.3,1,1,0,0.45
UNI001840,FIEECS,Estadística,23,M,2,11.95,74,1,86.03,12,Ordinario,2298.84,Los Olivos,21.0,0,1,0,0,1,5,4,3.7,1,0,0,0.2
UNI001841,FAU,Arquitectura,24,M,6,11.78,176,3,62.66,41,IEN,2929.48,Los Olivos,64.0,1,1,1,1,4,1,3,4.0,0,0,3,0.3
UNI001842,FIC,Ingeniería Civil,16,F,10,12.88,129,1,83.92,31,Dos Primeros,3184.96,Breña,61.0,1,1,1,1,5,5,0,5.3,0,0,1,0.2
UNI001843,FIC,Ingeniería Civil,18,M,1,12.41,194,1,90.78,2,Dos Primeros,1894.77,Breña,64.0,1,1,0,1,4,2,5,4.1,1,1,3,0.1
UNI001844,FC,Física,18,M,4,13.59,10,2,95.28,16,Ordinario,3858.86,Santa Anita,58.0,1,0,0,1,3,2,5,1.8,0,0,0,0.3
UNI001845,FIEECS,Estadística,26,M,8,9.44,49,2,83.84,1,Ordinario,3211.9,Breña,69.0,1,1,0,1,3,2,0,2.8,0,1,2,0.25
UNI001846,FIEE,Ingeniería Eléctrica,23,M,10,11.4,162,2,81.44,4,Dos Primeros,3524.48,Los Olivos,49.0,0,1,0,1,5,4,5,6.8,1,0,1,0.1
UNI001847,FIEECS,Ingeniería Económica,16,M,5,13.12,121,3,92.25,47,IEN,3679.97,Santa Anita,83.0,0,1,1,1,2,2,2,4.1,0,1,1,0.2
UNI001848,FIEECS,Ciencias Sociales,20,M,9,10.98,142,1,100.0,65,Ordinario,5425.76,San Miguel,69.0,1,1,0,1,2,1,0,5.0,0,0,1,0.1
UNI001849,FIEECS,Ciencias Sociales,18,F,6,14.69,74,0,85.94,52,Ordinario,1975.4,La Victoria,63.0,1,1,0,1,5,5,4,3.7,0,0,0,0.2
UNI001850,FIIS,Ingeniería de Sistemas,17,F,1,11.02,30,3,83.18,47,Dos Primeros,2107.23,La Victoria,46.0,1,1,1,1,5,3,3,3.0,0,1,1,0.2
UNI001851,FIEECS,Estadística,23,F,6,12.79,91,4,97.57,99,Ordinario,4682.92,Breña,76.0,1,1,0,1,4,2,3,3.5,1,1,1,0.35
UNI001852,FIQT,Ingeniería Textil,18,M,6,12.29,189,4,73.7,77,Ordinario,3652.23,Ate,64.0,1,1,0,1,3,5,4,4.1,1,0,2,0.15
UNI001853,FIC,Ingeniería Civil,22,M,6,10.47,155,1,85.63,50,Dos Primeros,3069.03,Rímac,45.0,1,1,0,1,5,4,1,3.5,0,1,1,0.25
UNI001854,FC,Física,27,F,8,12.62,152,5,100.0,45,Ordinario,2521.91,Callao,59.0,1,1,0,1,1,5,5,5.9,0,0,0,0.25
UNI001855,FIQT,Ingeniería Química,26,M,6,9.88,211,1,89.53,42,Ordinario,2768.11,Ate,73.0,0,1,0,1,4,2,0,3.4,0,0,1,0.25
UNI001856,FC,Matemática,16,M,5,11.61,91,2,92.67,95,IEN,2787.52,Los Olivos,71.0,1,1,0,1,3,2,3,2.9,0,0,0,0.3
UNI001857,FIM,Ingeniería Mecatrónica,21,M,2,12.56,152,5,81.71,84,Ordinario,1505.02,Cercado de Lima,70.0,1,1,0,1,4,2,4,4.8,1,0,2,0.35
UNI001858,FC,Matemática,18,M,4,9.65,74,3,90.86,56,Ordinario,3973.2,Santa Anita,62.0,1,1,0,1,3,1,3,4.9,0,0,2,0.25
UNI001859,FIC,Ingeniería Civil,23,M,10,13.75,210,5,97.16,71,Ordinario,989.34,San Martín de Porres,81.0,1,1,0,1,1,5,3,4.0,1,0,1,0.25
UNI001860,FIC,Ingeniería Civil,21,F,5,13.02,91,2,69.86,57,Ordinario,2150.94,San Juan de Lurigancho,85.0,1,1,1,1,3,3,4,3.4,1,0,3,0.2
UNI001861,FIEECS,Estadística,27,M,10,13.56,128,4,84.04,33,Dos Primeros,2568.23,Jesús María,75.0,0,1,0,1,4,1,2,2.1,0,0,2,0.25
UNI001862,FIAU,Ingeniería de Recursos Naturales,17,M,4,12.5,186,3,88.5,28,Ordinario,5143.48,Ate,48.0,1,1,0,0,3,3,3,5.2,0,0,1,0.1
UNI001863,FIM,Ingeniería Mecatrónica,21,F,2,10.2,196,3,84.44,44,Ordinario,2899.2,San Juan de Lurigancho,39.0,1,1,1,1,4,2,3,4.9,1,0,2,0.35
UNI001864,FIEE,Ingeniería Eléctrica,22,F,7,12.5,201,1,80.13,56,Ordinario,3316.46,Breña,49.0,1,1,1,0,5,3,1,3.6,1,0,2,0.3
UNI001865,FIP,Ingeniería Petroquímica,20,M,10,13.75,41,1,98.95,44,Ordinario,2122.51,Independencia,99.0,1,0,1,0,1,3,2,4.1,1,0,0,0.4
UNI001866,FC,Química,18,M,10,10.12,109,0,87.04,84,Ordinario,3868.73,Jesús María,66.0,1,1,0,1,4,1,1,3.8,1,1,3,0.35
UNI001867,FIAU,Ingeniería Ambiental,19,F,2,10.28,161,2,77.99,96,Ordinario,5951.88,San Juan de Lurigancho,103.0,1,1,0,1,2,1,4,5.6,1,0,0,0.55
UNI001868,FIEECS,Estadística,19,F,1,12.01,193,1,94.84,73,Ordinario,3491.5,San Martín de Porres,58.0,1,1,0,1,2,5,5,3.0,1,1,1,0.0
UNI001869,FIIS,Ingeniería Industrial,21,M,5,11.76,17,1,98.9,34,Ordinario,2664.5,La Victoria,55.0,1,1,1,1,3,3,0,3.4,1,0,1,0.1
UNI001870,FIEE,Ingeniería de Telecomunicaciones,25,F,1,12.47,76,3,96.41,14,Ordinario,968.26,San Miguel,59.0,1,1,0,1,5,1,4,3.3,1,0,0,0.4
UNI001871,FAU,Artes,16,M,1,11.92,132,1,80.84,68,IEN,3693.69,Los Olivos,58.0,1,1,0,1,5,5,2,4.3,0,0,3,0.1
UNI001872,FIAU,Ingeniería de Recursos Naturales,26,M,1,12.82,19,3,81.28,29,Ordinario,2014.05,Ate,45.0,1,1,0,1,2,3,5,4.1,1,0,3,0.0
UNI001873,FIIS,Ingeniería de Sistemas,19,M,6,14.94,193,2,74.6,79,Ordinario,2244.22,La Victoria,37.0,1,1,0,0,3,3,4,4.2,0,1,3,0.1
UNI001874,FIM,Ingeniería Mecatrónica,25,M,9,13.58,126,3,87.54,17,Ordinario,3931.71,Independencia,70.0,1,0,0,1,5,2,2,3.1,0,0,2,0.2
UNI001875,FIEECS,Ciencias Sociales,28,F,10,12.61,74,2,95.99,83,Dos Primeros,2526.37,Los Olivos,81.0,1,1,1,1,5,1,5,5.5,0,0,1,0.4
UNI001876,FIEE,Ingeniería de Telecomunicaciones,19,M,1,10.29,61,2,90.64,9,Ordinario,2905.86,Cercado de Lima,109.0,1,0,1,1,3,4,1,3.5,0,0,2,0.35
UNI001877,FIEE,Ingeniería Electrónica,25,M,5,11.06,31,3,100.0,27,IEN,3749.79,La Victoria,51.0,1,1,0,1,4,1,3,5.2,1,0,0,0.2
UNI001878,FIEE,Ingeniería Eléctrica,16,M,9,14.18,185,2,65.6,49,Ordinario,2293.94,Jesús María,53.0,1,1,1,1,2,2,4,7.1,1,1,3,0.3
UNI001879,FIM,Ingeniería Mecánica,24,M,9,11.56,177,1,86.4,79,Dos Primeros,1711.04,Los Olivos,45.0,1,1,0,1,5,5,4,3.1,0,0,2,0.1
UNI001880,FC,Física,19,M,1,10.56,165,2,93.32,37,Ordinario,3464.3,La Victoria,83.0,1,1,0,1,4,1,5,4.3,1,0,3,0.1
UNI001881,FAU,Artes,22,M,8,16.7,182,2,78.91,28,Dos Primeros,3754.35,Jesús María,76.0,1,1,0,1,4,3,3,3.9,1,1,2,0.0
UNI001882,FIM,Ingeniería Mecánica,27,M,1,15.55,27,0,73.68,50,Dos Primeros,2422.44,Rímac,42.0,0,1,0,0,4,4,4,6.0,1,0,1,0.1
UNI001883,FIP,Ingeniería de Petróleo,29,F,8,12.25,73,0,72.93,55,Ordinario,2372.87,Callao,42.0,1,1,0,1,4,5,4,3.7,0,0,3,0.0
UNI001884,FAU,Arquitectura,18,M,1,10.33,213,2,86.04,4,Ordinario,1899.9,Cercado de Lima,79.0,1,1,0,0,1,1,5,4.2,1,0,2,0.35
UNI001885,FIC,Ingeniería Civil,25,M,5,13.95,80,4,72.68,85,Ordinario,3713.49,Rímac,68.0,1,1,1,0,1,5,0,4.2,1,0,0,0.55
UNI001886,FIEECS,Estadística,27,F,8,11.52,21,2,99.73,98,Ordinario,4918.9,San Martín de Porres,75.0,1,1,1,1,3,3,5,3.9,1,0,2,0.2
UNI001887,FIM,Ingeniería Mecánica,18,M,6,14.28,170,2,90.15,19,Dos Primeros,3931.55,Cercado de Lima,42.0,1,1,0,1,2,4,5,4.8,0,0,0,0.1
UNI001888,FIIS,Ingeniería Industrial,29,M,9,11.52,210,4,82.99,37,Ordinario,2908.81,San Martín de Porres,22.0,1,1,0,1,3,3,5,4.1,0,1,0,0.25
UNI001889,FAU,Arquitectura,23,F,1,15.79,208,2,84.2,4,Ordinario,3716.46,San Martín de Porres,43.0,1,1,0,1,1,4,0,4.5,0,1,3,0.0
UNI001890,FIP,Ingeniería de Petróleo,23,M,9,11.46,215,3,95.82,37,Ordinario,2168.19,Independencia,74.0,1,1,0,1,3,5,3,4.2,0,0,1,0.0
UNI001891,FIC,Ingeniería Civil,26,M,1,17.23,163,2,98.41,51,Ordinario,3368.4,Jesús María,102.0,1,1,0,1,3,1,1,3.4,0,0,0,0.3
UNI001892,FC,Física,27,M,10,12.89,95,2,75.66,32,IEN,1914.73,Los Olivos,51.0,1,0,0,1,4,4,4,3.7,1,0,0,0.1
UNI001893,FIIS,Ingeniería Industrial,16,M,10,15.27,121,0,77.67,45,Dos Primeros,2877.81,San Juan de Lurigancho,106.0,1,1,0,1,5,3,5,4.6,1,0,1,0.2
UNI001894,FAU,Arquitectura,25,F,3,11.42,122,3,81.43,12,Ordinario,4075.69,Breña,77.0,1,1,0,0,1,4,4,4.6,0,0,1,0.1
UNI001895,FIEECS,Ingeniería Económica,17,M,1,9.88,51,1,78.75,41,Dos Primeros,3812.04,San Juan de Lurigancho,32.0,1,1,0,1,1,5,1,5.2,1,1,1,0.15
UNI001896,FIIS,Ingeniería de Sistemas,23,F,3,7.89,163,1,66.95,56,Dos Primeros,3568.48,Rímac,64.0,1,1,1,1,3,5,4,5.9,0,0,0,0.45
UNI001897,FIC,Ingeniería Civil,16,F,2,15.05,155,1,76.85,80,Ordinario,3416.28,Santa Anita,77.0,1,1,1,1,5,5,1,3.5,0,1,1,0.2
UNI001898,FIIS,Ingeniería Industrial,27,M,2,12.64,77,4,77.96,14,Dos Primeros,2263.88,San Juan de Lurigancho,15.0,1,1,0,1,3,1,3,4.1,1,0,0,0.35
UNI001899,FIQT,Ingeniería Química,23,M,9,10.0,185,1,73.0,54,Ordinario,3142.48,San Juan de Lurigancho,73.0,1,1,0,1,2,5,3,3.8,1,0,0,0.25
UNI001900,FIAU,Ingeniería Ambiental,23,M,8,15.14,163,2,89.4,63,Ordinario,3783.28,Cercado de Lima,83.0,1,1,1,1,1,1,1,2.9,1,1,0,0.3
UNI001901,FC,Química,17,M,1,14.81,69,0,83.74,65,Ordinario,2756.85,Jesús María,68.0,1,1,0,0,4,2,1,4.6,0,0,1,0.2
UNI001902,FIC,Ingeniería Civil,19,M,4,15.26,136,2,91.17,58,Dos Primeros,2795.42,La Victoria,59.0,1,1,0,0,4,4,2,4.8,0,1,0,0.2
UNI001903,FIIS,Ingeniería de Sistemas,21,F,1,9.82,20,0,75.15,96,Ordinario,2529.77,Rímac,57.0,1,1,0,0,4,3,0,2.9,1,0,3,0.35
UNI001904,FIAU,Ingeniería de Recursos Naturales,27,F,1,14.99,63,4,91.34,21,Ordinario,2715.05,Rímac,55.0,1,1,0,0,1,1,0,3.6,1,0,0,0.45
UNI001905,FIAU,Ingeniería de Recursos Naturales,26,M,4,13.27,75,1,86.45,4,Ordinario,2226.68,Jesús María,36.0,1,1,0,1,1,1,5,3.5,0,1,1,0.1
UNI001906,FIIS,Ingeniería de Sistemas,24,M,2,15.36,60,5,79.52,73,Ordinario,3024.07,Callao,46.0,1,1,0,1,4,3,4,2.5,1,0,1,0.15
UNI001907,FIEECS,Estadística,23,F,3,13.59,94,2,100.0,46,Dos Primeros,2679.72,Independencia,52.0,1,1,0,1,1,4,4,4.0,0,0,0,0.1
UNI001908,FIQT,Ingeniería Textil,27,M,9,12.85,39,2,86.13,86,Ordinario,1525.75,San Martín de Porres,62.0,1,1,1,1,4,5,1,2.9,0,0,0,0.3
UNI001909,FIM,Ingeniería Mecatrónica,23,F,2,15.02,183,4,79.73,12,Ordinario,5600.94,San Martín de Porres,49.0,1,1,0,1,2,4,5,4.2,1,0,0,0.25
UNI001910,FIQT,Ingeniería Textil,22,M,4,14.2,3,0,87.81,30,Ordinario,1962.57,San Miguel,43.0,1,1,0,1,2,1,1,4.3,1,0,3,0.1
UNI001911,FIIS,Ingeniería de Sistemas,29,M,1,14.66,30,1,75.54,94,Ordinario,2865.31,Independencia,75.0,1,1,0,0,2,5,0,4.4,1,1,1,0.2
UNI001912,FC,Matemática,28,F,2,11.52,154,5,83.23,96,Ordinario,3061.17,Ate,67.0,1,0,0,1,3,2,5,4.4,1,1,3,0.35
UNI001913,FIM,Ingeniería Mecatrónica,24,M,5,12.16,185,1,100.0,60,Ordinario,2465.13,Ate,49.0,1,0,0,1,3,3,5,5.5,1,0,1,0.0
UNI001914,FIC,Ingeniería Civil,17,F,10,9.03,152,1,67.3,100,Ordinario,2910.28,Ate,70.0,1,1,0,1,5,4,4,3.2,0,0,2,0.45
